rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
274,Incarnate Word,Slnd,12-19,108.48900439838135,173,117.9922434209394,332,0.2757472554842517,274,12.0,19.0,7.0,15.0,7-15,0.40689930343839176,0.39180199448010566,0.4130754752849633,0.40689930343839176,0.39180199448010566,0.4130754752849633,0.8725062133374984,0.8123241647717924,106.90995514963392,108.83639492852623,106.90995514963392,108.83639492852623,106.85476272888853,117.38780298038083,108.13675114076177,97.7463763179505,0.7616479940490208,2.0,-0.04392462746012632,1525.0,1626.0,1430.8250000000003,1.0658186710464241,1.1364073174567118,0.0,0.3181818181818182,-13.764022749513591,278,283,65.45659316114792
275,Loyola Chicago,A10,9-24,103.13831001190273,280,112.21540474530025,248,0.2748769455098845,275,9.0,24.0,4.0,14.0,4-14,0.5678404701292362,0.4407671203406049,0.6580662458918853,0.5678404701292362,0.4407671203406049,0.6580662458918853,0.8183537896371885,0.868801094288415,110.08097293360456,107.29003222986734,110.08097293360456,107.29003222986734,102.43611283446563,109.06802621614426,122.26203844218651,110.34138181269088,0.7649041115155606,3.0,-0.009033426620469354,1168.0,1371.0,1209.6625000000001,0.9655585752224276,1.1333739782790653,0.0,0.2222222222222222,-16.046661369218963,315,202,65.75186823643918
276,Delaware,CUSA,10-21,105.59423194030194,233,115.01995812225131,298,0.2722430273896368,276,11.0,20.0,6.0,14.0,6-14,0.4366788076054133,0.34707476986627034,0.4859610283619419,0.4366788076054133,0.34707476986627034,0.4859610283619419,0.8844333847293628,0.8797590433166641,107.4844000600023,109.69135656997683,107.4844000600023,109.69135656997683,105.62168931743749,115.05809594870874,127.59709563494454,113.48865934222583,0.7937220804360898,1.0,-0.05582129269966368,1346.0,1483.0,1281.4625,1.05036237892252,1.1572714769257781,0.0,0.3,-16.10814215532506,316,313,63.13956928248005
277,South Dakota,Sum,16-16,104.30859524563414,258,113.80503030280309,280,0.2685426834627892,277,16.0,16.0,8.0,8.0,8-8,0.3605120909090112,0.35347407034334755,0.3687539174375047,0.3605120909090112,0.35347407034334755,0.3687539174375047,0.8978608214078825,0.8741826925512849,106.94412332333756,111.99695783975031,106.94412332333756,111.99695783975031,103.95862702325424,113.15561660273283,106.01340773798145,117.12791121822151,0.24111765378096378,1.0,0.02133563571549396,1232.0,1259.0,1137.575,1.0830055161198162,1.1067402149308836,0.0,0.5,-11.573939651199368,235,124,69.95883989210537
278,Mount St. Mary's,MAAC,15-17,99.09764401085145,333,108.22505104407932,163,0.2663476683702711,278,15.0,17.0,11.0,9.0,11-9,0.34546250327491324,0.45760741038127484,0.2783535750734862,0.34546250327491324,0.45760741038127484,0.2783535750734862,0.891949368581755,0.7880593815956519,104.36299678344336,110.94728484107038,104.36299678344336,110.94728484107038,98.54081809846073,107.77722452607509,96.31260081464677,100.94648527819818,0.3680943670705667,3.0,0.0048294788870091865,1365.0,1344.0,1334.4875000000002,1.0228645828454743,1.0071282046478516,0.0,0.55,-12.49133147789675,251,159,67.79935622048843
279,Ball St.,MAC,12-19,98.98590860264375,335,108.24070292481001,164,0.2634973125162838,279,12.0,19.0,7.0,11.0,7-11,0.3804238413978326,0.30151802473219996,0.4374113756563451,0.3804238413978326,0.30151802473219996,0.4374113756563451,0.8956462218863643,0.899495089083612,107.6403042592651,111.48806980417537,107.6403042592651,111.48806980417537,100.73143436789175,109.55976866536966,89.73170261957604,104.54498042135876,0.14715106890071541,1.0,-0.03693756027493095,1213.0,1293.0,1180.1375,1.027846331465613,1.0956350425268242,0.0,0.3888888888888889,-14.650321045289513,289,261,63.65186264803805
280,Western Michigan,MAC,10-21,107.09113630949012,199,117.45928745262924,325,0.2567875094731935,280,11.0,20.0,4.0,14.0,4-14,0.43762872782570184,0.3791972688114348,0.4798292260026726,0.43762872782570184,0.3791972688114348,0.4798292260026726,0.8622230527720206,0.8452938567730317,108.2031409230885,109.03853794168843,108.2031409230885,109.03853794168843,108.13601342314908,118.74015412686249,86.5612673705358,116.91167260514835,0.03057525080560656,2.0,-0.04792987113083219,1345.0,1456.0,1235.1750000000002,1.0889145262817008,1.1787803347703765,0.0,0.2222222222222222,-15.398596196343302,308,294,67.801675256714
281,Prairie View A&M,SWAC,18-17,101.3658208423942,303,111.33040676882663,227,0.2538251635700157,281,18.0,17.0,9.0,9.0,9-9,0.2964493981956649,0.4328310331635503,0.20658888273431397,0.2964493981956649,0.4328310331635503,0.20658888273431397,0.9028439054009317,0.798409444976023,104.07988036969031,111.8282789845279,104.07988036969031,111.8282789845279,99.76095914827053,112.8516567021291,100.69635746164066,113.30170783432379,0.20483203491408236,2.0,-0.011542917786205531,1385.0,1366.0,1318.0625000000002,1.050784769311015,1.036369671392669,0.0,0.5,-12.55205993094925,252,210,70.86495539002301
282,Presbyterian,BSth,15-18,102.40553021618052,290,112.50659529108438,255,0.25316213746534655,282,15.0,18.0,7.0,9.0,7-9,0.3433943659049464,0.3413910650332088,0.3375508419663032,0.3433943659049464,0.3413910650332088,0.3375508419663032,0.9041732541893098,0.8772273270444744,106.34402907949928,111.80238619096059,106.34402907949928,111.80238619096059,105.06101273523925,114.8614477983189,78.45099061933468,107.11082375085941,0.0270937626697337,1.0,-0.0016168325106304948,1186.0,1198.0,1089.3875,1.0886851556493902,1.0997005197874952,0.0,0.4375,-13.756967102672531,277,175,64.19592168677806
283,Lehigh,Pat,18-16,102.50987328965337,289,112.73846173433392,262,0.25090668326396925,283,18.0,16.0,11.0,7.0,11-7,0.3081745108250687,0.40920894092260174,0.25191568005177956,0.3081745108250687,0.40920894092260174,0.25191568005177956,0.9108629250577537,0.8348754775033688,105.1573997573854,112.96141539212947,105.1573997573854,112.96141539212947,103.48088786040168,113.57915440829548,86.65750641372362,103.970254063035,0.1096204607345161,2.0,0.02885565533392087,1357.0,1355.0,1247.1875,1.088048108243548,1.0864445001252818,0.0,0.6111111111111112,-12.051485130769061,244,107,66.86773276573764
284,Mercyhurst,NEC,17-17,101.25992395524815,305,111.44294254808202,229,0.2493741004297292,284,17.0,17.0,10.0,8.0,10-8,0.26735923004936557,0.40603182208152266,0.17800012430832446,0.26735923004936557,0.40603182208152266,0.17800012430832446,0.9190356225419334,0.8353064779685452,102.44901661591699,113.06350294621963,102.44901661591699,113.06350294621963,102.97137737884265,112.9000974353576,76.69051775005772,101.66897620322662,0.03760248253876633,2.0,-0.046008574746858266,1296.0,1230.0,1186.0375000000001,1.092714184838169,1.037066703202892,0.0,0.5555555555555556,-13.300996802494529,267,290,64.58754589752284
285,Jacksonville,ASun,12-20,103.36209671939213,276,113.79896710614202,279,0.2485718087684561,285,12.0,20.0,7.0,11.0,7-11,0.38051029904690176,0.4848663143505666,0.3135921854973145,0.38051029904690176,0.4848663143505666,0.3135921854973145,0.8780463618823167,0.7880100560812472,108.58852539045795,112.73113346515271,108.58852539045795,112.73113346515271,104.21279942120135,111.62351502479757,104.54157451489439,117.05569622930129,0.21412332127618372,3.0,-0.042146370723148086,1272.0,1283.0,1158.075,1.098374457612849,1.1078729788657902,0.0,0.3888888888888889,-14.870059261631381,297,276,63.5226010996865
286,Louisiana,SB,11-22,101.50904950899071,302,111.78727269138408,236,0.2480252364420515,286,11.0,22.0,7.0,11.0,7-11,0.40800976134505507,0.456661722096236,0.3840802623421543,0.40800976134505507,0.456661722096236,0.3840802623421543,0.887980897947654,0.8354745738566669,106.33187553534941,110.3433474366416,106.33187553534941,110.3433474366416,102.28025266419507,110.83711959271527,90.47641137064657,108.55593850782668,0.10958091718153531,2.0,-0.04141653178871435,1179.0,1254.0,1148.8624999999997,1.0262324690726699,1.0915144327541375,0.0,0.3888888888888889,-17.004041510230085,329,272,63.268747124337736
287,Arkansas Pine Bluff,SWAC,13-19,104.86960371788071,248,115.7716592714887,306,0.24280282268723935,287,13.0,19.0,10.0,8.0,10-8,0.3812107563013121,0.6375518186511913,0.1996937111693467,0.3812107563013121,0.6375518186511913,0.1996937111693467,0.8494928916011535,0.6771970965708021,106.38186455002129,110.49223052883248,106.38186455002129,110.49223052883248,105.45154996255482,115.99894330086924,96.0201236019815,112.18009884704354,0.14321992583311707,4.0,-0.02310729332651268,1366.0,1332.0,1247.2749999999999,1.0951875087691167,1.0679280832214229,0.0,0.5555555555555556,-12.91730656793839,260,237,69.27688370847447
288,UNC Greensboro,SC,15-19,107.794718504092,184,119.03928711292136,342,0.2421209223611218,288,15.0,19.0,9.0,9.0,9-9,0.33361044103943094,0.3935936115708397,0.3016957662195424,0.33361044103943094,0.3935936115708397,0.3016957662195424,0.9189650224289829,0.8770552912954434,107.24442856505135,114.1725851557009,107.24442856505135,114.1725851557009,108.6353880599568,121.73777733169874,103.76380673149608,118.13647364985766,0.18364904513338984,1.0,-0.011326963441228022,1420.0,1485.0,1241.7624999999998,1.143535901591488,1.195880854833352,0.0,0.5,-15.194955593860126,302,209,67.66671227563123
289,Brown,Ivy,9-18,97.74551152843571,343,107.9588021622007,156,0.24178872815454733,289,9.0,18.0,3.0,11.0,3-11,0.3705616373939095,0.265990319439326,0.46766357549459414,0.3705616373939095,0.265990319439326,0.46766357549459414,0.9085766710190889,0.9292804964287332,107.00863897721175,111.68747203193016,107.00863897721175,111.68747203193016,98.59705806399525,109.06208287664724,0.0,0.0,0.0,0.0,-0.08778234389091283,945.0,1061.0,955.2625,0.9892568796534983,1.1106894701718113,0.0,0.21428571428571427,-14.548888260957435,287,354,66.67380587153875
290,Morehead St.,OVC,20-13,106.35368347962466,215,117.66963393624766,327,0.23816354520229674,290,20.0,13.0,15.0,5.0,15-5,0.29431523762500217,0.4113395192937267,0.2240766773103231,0.29431523762500217,0.4113395192937267,0.2240766773103231,0.9091617264412845,0.8067654616228,103.24071036733913,111.3788108226588,103.24071036733913,111.3788108226588,108.78241468695417,118.17059167640028,109.59752831021468,126.61815633363942,0.1597415188497653,2.0,0.10579910210336185,1475.0,1422.0,1314.6125000000002,1.1220036322490465,1.0816875695309454,0.0,0.75,-9.070679439028487,181,8,65.33078339060131
291,IU Indy,Horz,7-25,106.11630185241977,223,117.42575579905909,323,0.23783031332644883,291,7.0,25.0,3.0,17.0,3-17,0.4031353660398142,0.38496560899030735,0.4205258184110721,0.4031353660398142,0.38496560899030735,0.4205258184110721,0.8844317276994575,0.8315361523307684,108.96849118726588,111.66814957224392,108.96849118726588,111.66814957224392,105.56358094538523,116.6433610445669,121.32804368233744,117.95690805640655,0.5803119282235494,2.0,-0.1517748386842135,1552.0,1694.0,1435.0875,1.0814671579259103,1.1804158283031523,0.0,0.15,-20.055078639958147,355,365,73.66943086048198
292,Florida A&M,SWAC,15-16,98.78252040475769,337,109.36839397735831,191,0.2367258303541793,292,15.0,16.0,11.0,7.0,11-7,0.32077503704073257,0.5002996656138392,0.221390576813276,0.32077503704073257,0.5002996656138392,0.221390576813276,0.8964176199704645,0.7732476795752284,104.62477119668972,111.48925081990318,104.62477119668972,111.48925081990318,101.18375232064949,109.9644438278529,93.50790515278445,107.79817506104243,0.1630824551384527,4.0,0.01190360440190974,1305.0,1269.0,1238.1999999999998,1.0539492812146667,1.0248748182846068,0.0,0.6111111111111112,-11.825829168365656,239,144,67.97627905333707
293,East Texas A&M,Slnd,11-21,100.5526838882254,316,111.43449407339494,228,0.2347495792286534,293,11.0,21.0,6.0,16.0,6-16,0.43212690034673,0.4658926947995967,0.41677881195906336,0.43212690034673,0.4658926947995967,0.41677881195906336,0.855132804737329,0.764487668243171,107.54328083170444,108.74263689585422,107.54328083170444,108.74263689585422,100.15098117736753,111.75667743566274,93.76823029904162,106.8325578749678,0.1824223610150965,3.0,-0.015366493122591085,1455.0,1633.0,1474.825,0.9865577271879714,1.1072500127133726,0.0,0.2727272727272727,-15.004616118713638,300,219,68.38733517840534
294,Northeastern,CAA,7-24,106.90319120728482,203,118.48529390894873,338,0.23452226817315946,294,7.0,24.0,2.0,16.0,2-16,0.4401886112493452,0.457412393513961,0.4429999061479733,0.4401886112493452,0.457412393513961,0.4429999061479733,0.8894102899520522,0.8573584352284538,107.31722018462456,109.80835995315853,107.31722018462456,109.80835995315853,108.03154048782454,122.33746931287202,0.0,0.0,0.0,0.0,-0.08432962004320302,1348.0,1518.0,1254.8500000000001,1.0742319799179183,1.2097063394031158,0.0,0.1111111111111111,-19.224990964969113,350,352,69.74196653195828
295,Southeastern Louisiana,Slnd,9-22,99.30902868209957,331,110.1088521039211,209,0.23376386060892881,295,9.0,22.0,6.0,16.0,6-16,0.4425418936764635,0.5053000513013861,0.41686810192081336,0.4425418936764635,0.5053000513013861,0.41686810192081336,0.870511460370176,0.8074313780548201,107.051696034556,109.0538743940966,107.051696034556,109.0538743940966,99.61756505975268,110.8442475604851,102.02794204049007,118.33011467248406,0.15385720443013376,1.0,-0.043619110021486274,1440.0,1567.0,1442.0375,0.9985870686441928,1.0866569003926736,0.0,0.2727272727272727,-16.541719376974278,323,282,65.4244162641203
296,West Georgia,ASun,15-17,102.07493318414726,294,113.18352311063909,267,0.233618741557464,296,15.0,17.0,8.0,10.0,8-10,0.33812868945481317,0.4050161887626184,0.29800578730797583,0.33812868945481317,0.4050161887626184,0.29800578730797583,0.8886290195551968,0.7939702444013769,108.66896710814918,114.74493657164489,108.66896710814918,114.74493657164489,103.20974660285702,114.86604940989923,100.67093828241424,104.92387860524752,0.3832333814439452,3.0,0.016027145920646746,1379.0,1423.0,1249.3,1.1038181381573682,1.1390378612022733,0.0,0.4444444444444444,-12.464522412190522,250,132,69.064723125377
297,Sacred Heart,MAAC,14-19,106.76131926523145,208,118.54680291756259,339,0.23073070154991793,297,14.0,19.0,9.0,11.0,9-11,0.32679528271463293,0.3915737880232147,0.28304969276434583,0.32679528271463293,0.3915737880232147,0.28304969276434583,0.9179773903265873,0.864075637269877,103.72872378386154,111.17701664375271,103.72872378386154,111.17701664375271,109.1709967152548,120.88840409080149,103.17328366494395,126.56913717931019,0.08703750275117475,1.0,-0.00899058549481152,1513.0,1530.0,1355.8875000000003,1.1158742889804647,1.1284122023397956,0.0,0.45,-15.261643539153138,305,201,68.40023675609288
298,Bellarmine,ASun,13-19,114.90616348569387,80,127.73654200016352,365,0.2284081438899377,298,13.0,19.0,7.0,11.0,7-11,0.3657622793928641,0.424222944469194,0.32362853502876704,0.3657622793928641,0.424222944469194,0.32362853502876704,0.8917195134455979,0.8184279046327491,108.17357732560565,112.88920770762715,108.17357732560565,112.88920770762715,115.68020296245287,129.50371266557718,120.15572919717467,123.30339412255822,0.426197633056382,2.0,-0.006695750278053136,1466.0,1501.0,1195.6125,1.226149776788048,1.2554234754153206,0.0,0.3888888888888889,-14.406714482358867,286,191,64.59513274507498
299,Eastern Kentucky,ASun,11-21,108.54594946831625,172,120.85232793294733,351,0.22529850491554815,299,11.0,21.0,7.0,11.0,7-11,0.37466149531351844,0.4573892075099817,0.3239731775174888,0.37466149531351844,0.4573892075099817,0.3239731775174888,0.8954825712280413,0.8323834014048701,108.42352855806847,112.63603321155139,108.42352855806847,112.63603321155139,111.26423666222335,121.15776782585615,96.20625516653222,105.30559928291686,0.261288852812839,1.0,-0.04871005507720588,1464.0,1494.0,1251.8374999999999,1.1694808631311973,1.1934456349166727,0.0,0.3888888888888889,-16.53397997954428,322,295,67.23915693529963
300,Grambling St.,SWAC,14-19,96.27657623051229,349,107.24868929302946,143,0.22423747941069022,300,14.0,19.0,7.0,11.0,7-11,0.30615201212163357,0.4356319929552098,0.2368450387246754,0.30615201212163357,0.4356319929552098,0.2368450387246754,0.9015899214870746,0.8062411513003533,103.81435431484451,111.36913528003566,103.81435431484451,111.36913528003566,93.71905276678669,107.43080507478925,107.53470941602306,111.07320026875504,0.40798021383774885,2.0,-0.037444775977103995,1240.0,1252.0,1260.2625,0.9839220003769056,0.9934438261870047,0.0,0.3888888888888889,-14.863206133824738,296,264,67.51266549787748
301,Oral Roberts,Sum,10-23,102.25424010158277,293,113.96169049183534,284,0.22328908730883326,301,10.0,23.0,4.0,12.0,4-12,0.42365198911462154,0.4857339850951845,0.3743815894415868,0.42365198911462154,0.4857339850951845,0.3743815894415868,0.8782839368542884,0.8335173825260331,109.32850403578554,111.04788390436529,109.32850403578554,111.04788390436529,101.72562117181168,115.70213098040072,99.896417566391,115.41958029627448,0.1596194656340748,2.0,-0.06275012714518524,1166.0,1272.0,1109.3500000000001,1.0510659395141297,1.1466173885608688,0.0,0.25,-17.587171394332223,336,322,67.7247215318643
302,Evansville,MVC,7-25,102.27207667335182,292,114.22700741487162,290,0.2190283916236822,302,7.0,25.0,3.0,17.0,3-17,0.5505569414600548,0.46008889402566583,0.5891312370327739,0.5505569414600548,0.46008889402566583,0.5891312370327739,0.8279635543976708,0.8271674113716095,110.26417559546398,106.09887042193576,110.26417559546398,106.09887042193576,101.55570999603138,113.8082377264228,95.46453284887664,104.46971497982284,0.26179923461060794,1.0,-0.025722833344012985,1325.0,1581.0,1359.3374999999999,0.9747395330445898,1.1630665673535823,0.0,0.15,-17.704120581969164,339,241,66.94836010278873
303,USC Upstate,BSth,13-19,99.02819301260527,334,110.77754963777129,218,0.2159586553731374,303,13.0,19.0,5.0,11.0,5-11,0.3497374823787146,0.3774378001679513,0.3421845771245276,0.3497374823787146,0.3774378001679513,0.3421845771245276,0.8859836484370752,0.8365630418331927,105.67167488528492,111.19031603774619,105.67167488528492,111.19031603774619,97.71473898862294,111.65663151096992,108.16235222888905,97.25667484189817,0.7724534741133015,2.0,-0.03432162127352045,1132.0,1234.0,1132.9375000000002,0.999172505102885,1.0892039499089754,0.0,0.3125,-14.26716436122785,285,254,67.57637475571345
304,Hampton,CAA,13-19,100.57462325186341,315,112.57770028411629,258,0.21474582658825397,304,13.0,19.0,7.0,11.0,7-11,0.37054739802710746,0.27393032780759874,0.434342346077845,0.37054739802710746,0.27393032780759874,0.434342346077845,0.8989974418501497,0.8992190679662637,105.57930422738316,110.076117411693,105.57930422738316,110.076117411693,99.62039596456563,110.74268776888267,94.92227175492994,116.293494378815,0.08825132368024405,1.0,0.020450070923066388,1208.0,1295.0,1191.0875,1.0141992087063292,1.087241701386338,0.0,0.3888888888888889,-14.656634444331795,290,126,65.39796970211496
305,Northwestern St.,Slnd,10-22,100.62175099729006,313,112.66801092878875,261,0.21409996886189442,305,10.0,22.0,8.0,14.0,8-14,0.43221657768096006,0.47801743626749577,0.41865198543991133,0.43221657768096006,0.47801743626749577,0.41865198543991133,0.8656768839928038,0.7822058866758534,107.09046965400483,108.54617503693666,107.09046965400483,108.54617503693666,100.754033611449,111.76806598954819,110.90219281580814,117.8826900140508,0.33137447484489,2.0,-0.02285288011951153,1452.0,1538.0,1427.4875,1.0171717790873827,1.0774174905209328,0.0,0.36363636363636365,-16.274622127589996,317,236,64.7825771048122
306,Texas Southern,SWAC,12-18,102.03656455255125,295,114.26035324947458,291,0.21396197976409856,306,12.0,18.0,10.0,8.0,10-8,0.33860461383469953,0.5587916652459164,0.21100265475268512,0.33860461383469953,0.5587916652459164,0.21100265475268512,0.861922776708771,0.6841616178884737,105.17637799801537,110.82636979701127,105.17637799801537,110.82636979701127,102.83601444530822,114.27304307672132,99.56586808067632,118.02023597965294,0.12396335984392189,5.0,-0.05491669159200385,1388.0,1319.0,1273.0375000000001,1.0903056665652031,1.0361045923627543,0.0,0.5555555555555556,-12.96979032376855,262,309,68.66327486134084
307,Alabama A&M,SWAC,18-15,104.2472705386927,259,116.77092440706252,313,0.21338231160313897,307,18.0,15.0,10.0,8.0,10-8,0.2745746826886299,0.34737707308734456,0.22651530193405942,0.2745746826886299,0.34737707308734456,0.22651530193405942,0.9216861815475068,0.8585705821357935,102.70004344788617,111.67699705666229,102.70004344788617,111.67699705666229,107.35788079098323,118.2624969634465,85.35503867419875,120.79087548519988,0.018105385409544157,2.0,0.03869272286982839,1354.0,1324.0,1216.7624999999998,1.1127890611355957,1.0881334689390907,0.0,0.5555555555555556,-11.615165032339835,237,88,65.22733017015989
308,Alabama St.,SWAC,10-22,99.61571969225464,329,111.66870193814111,234,0.2119034898513706,308,10.0,22.0,7.0,11.0,7-11,0.3667418676248099,0.5720368750074841,0.2322415171038166,0.3667418676248099,0.5720368750074841,0.2322415171038166,0.8694885123500825,0.7349580041821148,104.47300894653017,110.0782096188742,104.47300894653017,110.0782096188742,97.39924353699892,109.55548799741533,115.87989661614266,118.0273027137213,0.4474054046865197,4.0,-0.08356217118845399,1310.0,1308.0,1288.8749999999998,1.0163902628261081,1.0148385219668317,0.0,0.3888888888888889,-16.599061166909785,324,350,69.28336949104553
309,Houston Christian,Slnd,12-20,101.60041127655737,300,113.89662153212532,282,0.21185137924902725,309,12.0,20.0,8.0,14.0,8-14,0.39971926211933423,0.34891608752038666,0.4188563065266475,0.39971926211933423,0.34891608752038666,0.4188563065266475,0.8806661763669509,0.838901686022494,106.83714116819911,109.80607517495622,106.83714116819911,109.80607517495622,102.3483706909429,114.93530661153257,115.99784531023175,111.33782345367882,0.6157457505302716,1.0,0.015351848138098867,1457.0,1575.0,1415.8874999999996,1.0290365583423828,1.1123765129644838,0.0,0.36363636363636365,-14.95724886092426,299,133,64.10491449961911
310,Stetson,ASun,12-21,105.0742651012445,244,117.80688291608837,328,0.21159095701690428,310,12.0,21.0,7.0,11.0,7-11,0.38503513627320596,0.4832471887941816,0.3159089174671314,0.38503513627320596,0.4832471887941816,0.3159089174671314,0.8836843225631111,0.7988385714776179,108.17360654249767,112.27140491964313,108.17360654249767,112.27140491964313,106.7080508476214,119.68774268894607,89.23351545854189,105.51544006502945,0.12703788685106493,3.0,-0.013200928274323953,1385.0,1437.0,1230.7749999999999,1.1253072251223823,1.1675570270764357,0.0,0.3888888888888889,-15.918655054679935,314,215,66.76318314697646
311,North Carolina A&T,CAA,11-19,104.33733502857422,257,117.13567828894024,318,0.2090614617378637,311,11.0,19.0,4.0,14.0,4-14,0.3723741508828296,0.28162574189088524,0.4354899498911209,0.3723741508828296,0.28162574189088524,0.4354899498911209,0.9107384910865532,0.9151350450297795,106.36344094317015,111.4147842022445,106.36344094317015,111.4147842022445,106.74013843915527,118.54069713673042,0.0,0.0,0.0,0.0,-0.009367697355180504,1338.0,1448.0,1239.8500000000001,1.0791628019518489,1.167883211678832,0.0,0.2222222222222222,-15.207546284791942,304,204,68.51967100750747
312,Chattanooga,SC,13-19,105.22400084281838,240,118.31977818051206,336,0.20604298154556472,312,13.0,19.0,7.0,11.0,7-11,0.30838720624514826,0.3278794234753591,0.3056960294859851,0.30838720624514826,0.3278794234753591,0.3056960294859851,0.9152365672833634,0.8722793773982253,107.0801143418259,114.60407023902032,107.0801143418259,114.60407023902032,104.28472323036785,117.09776244469248,114.76074041214295,114.5486545111077,0.505317916844388,2.0,-0.04786319890071411,1359.0,1393.0,1226.1000000000001,1.1083924639099583,1.1361226653617158,0.0,0.3888888888888889,-15.36538571269753,307,293,67.04898267404877
313,Central Connecticut,NEC,18-12,104.42954205222269,255,117.44083668101628,324,0.20581250890600486,313,18.0,12.0,12.0,6.0,12-6,0.24838936000806675,0.36419840249706253,0.1828277660495387,0.24838936000806675,0.36419840249706253,0.1828277660495387,0.9389124409285028,0.88174156408245,101.92471650838885,113.00235604157744,101.92471650838885,113.00235604157744,107.20882016012575,119.43266972156448,110.99065221623344,119.60064748481629,0.2975083704810819,1.0,0.09144471294192302,1284.0,1270.0,1153.6625,1.1129771488628608,1.1008418839998702,0.0,0.6666666666666666,-9.448517885398887,191,15,64.84035327713883
314,Cleveland St.,Horz,11-22,109.63594566504855,151,123.50801178943134,362,0.2026007100402609,314,11.0,22.0,6.0,14.0,6-14,0.420903929494071,0.41490541281507165,0.4240433960110058,0.420903929494071,0.41490541281507165,0.4240433960110058,0.8880386658786631,0.8506534918786041,109.57409444247072,111.00126795881533,109.57409444247072,111.00126795881533,110.54584636857714,123.36103124947658,93.94244746098873,121.37207629476002,0.04992339912033572,2.0,0.007069814503126992,1580.0,1722.0,1393.1874999999998,1.1340899914763807,1.2360145350141314,0.0,0.3,-16.918276722614387,328,151,69.60025397588306
315,Le Moyne,NEC,15-17,100.68361475702883,312,113.458818127207,275,0.20201402205457367,315,15.0,17.0,10.0,8.0,10-8,0.2759072550097725,0.4176629381755861,0.183250212789662,0.2759072550097725,0.4176629381755861,0.183250212789662,0.9271184573673504,0.8611803888572437,102.64471750434241,112.8061679278883,102.64471750434241,112.8061679278883,98.03227188995442,109.90693054591145,82.20241854467517,104.98148463770961,0.05663149826640587,1.0,-0.0030560730749950027,1285.0,1234.0,1233.9750000000001,1.041350108389554,1.0000202597297352,0.0,0.5555555555555556,-13.802485423310792,279,180,69.46568255750056
316,Georgia St.,SB,10-22,99.30051793699084,332,112.00908283192672,241,0.2002174992525665,316,10.0,22.0,7.0,11.0,7-11,0.38359300339553826,0.3970819215531987,0.3813825495584331,0.38359300339553826,0.3970819215531987,0.3813825495584331,0.9022903604208118,0.8621604408369558,106.84432193564895,110.51228024526316,106.84432193564895,110.51228024526316,101.77590393983309,110.93761635465584,99.9856183149491,93.7311191898061,0.6776199071126059,2.0,-0.031649710177196144,1276.0,1318.0,1219.1125000000002,1.0466630438126094,1.0811143352233692,0.0,0.3888888888888889,-17.724297560569656,340,250,67.91969839507634
317,Northern Arizona,BSky,10-22,105.64990260115479,232,119.29625833081784,345,0.19829098518739907,317,10.0,22.0,4.0,14.0,4-14,0.4311078470422808,0.37639747052522227,0.4777106971517009,0.4311078470422808,0.37639747052522227,0.4777106971517009,0.8745548919754336,0.8465332025696969,109.50227155872946,109.84430396285357,109.50227155872946,109.84430396285357,108.95329712799347,122.81444518868807,84.02306799631053,100.40316282881558,0.11423673695861633,2.0,-0.00921951961263745,1240.0,1416.0,1141.1999999999998,1.0865755345250616,1.2407991587802316,0.0,0.2222222222222222,-16.707305402555992,325,203,63.78349615538163
318,Wagner,NEC,14-17,101.9302815614972,296,115.12574384963789,300,0.19782202433462867,318,14.0,17.0,8.0,10.0,8-10,0.27479826108468797,0.4129651412419373,0.18371671802461617,0.27479826108468797,0.4129651412419373,0.18371671802461617,0.9157855271488289,0.8230430829804419,102.76496061967431,112.14562889712224,102.76496061967431,112.14562889712224,101.42616151934106,117.53900877128156,109.82048471056449,108.1417703240678,0.5441711104781253,2.0,-0.034503853121712336,1238.0,1261.0,1168.0125,1.0599201635256472,1.079611733607303,0.0,0.4444444444444444,-13.505523354164003,272,255,65.47361305927758
319,Albany,AE,11-21,103.40761185078188,274,117.89029367002766,330,0.18132845893384328,319,11.0,21.0,7.0,9.0,7-9,0.31112770609594276,0.4524127311599667,0.18388143240473623,0.31112770609594276,0.4524127311599667,0.18388143240473623,0.918604185149414,0.8627530161388143,104.11426441916325,112.15120144919794,104.11426441916325,112.15120144919794,102.60251049330263,116.9159804092355,0.0,0.0,0.0,0.0,-0.08717337719186807,1103.0,1082.0,1013.9250000000002,1.0878516655571169,1.0671400744631012,0.0,0.4375,-17.360524158008808,332,353,65.2710533257887
