stop_id,route_id,driver_id,vehicle_id,hub,delivery_zone,delivery_note,customer_type,priority_level,signature_required,weather,stop_datetime_raw,scheduled_window_start_raw,scheduled_window_min,actual_delivery_time_raw,actual_arrival_min,packages_count,package_weight_lb_raw,package_weight_lb,distance_from_prev_mi,service_time_min,fuel_cost_usd,tip_usd,customer_claim_usd,cargo_temp_f,gps_accuracy_m,device_battery_pct,delivery_status,failure_reason,customer_satisfaction,internal_comment,hub_clean,delivery_zone_clean,customer_type_clean,priority_level_clean,delivery_status_clean,stop_datetime,scheduled_window_start,stop_dayofweek,stop_is_weekend,lateness_min,stop_id_binned,route_id_binned,driver_id_binned,vehicle_id_binned,hub_binned,delivery_zone_binned,delivery_note_binned,customer_type_binned,priority_level_binned,weather_binned,stop_datetime_raw_binned,scheduled_window_start_raw_binned,actual_delivery_time_raw_binned,delivery_status_binned,failure_reason_binned,internal_comment_binned,hub_clean_binned,delivery_zone_clean_binned,customer_type_clean_binned,priority_level_clean_binned,delivery_status_clean_binned,signature_required_skewfix,scheduled_window_min_skewfix,actual_arrival_min_skewfix,packages_count_skewfix,package_weight_lb_raw_skewfix,package_weight_lb_skewfix,distance_from_prev_mi_skewfix,service_time_min_skewfix,fuel_cost_usd_skewfix,tip_usd_skewfix,customer_claim_usd_skewfix,cargo_temp_f_skewfix,gps_accuracy_m_skewfix,device_battery_pct_skewfix,customer_satisfaction_skewfix,stop_dayofweek_skewfix,stop_is_weekend_skewfix,lateness_min_skewfix
S-00898,R-113,D-037,V-036,Fort-Collins,Downtown,leave_at_door,residential,standard,0,clear,06-Nov-2024 15:00 MDT,06-Nov-2024 15:00 MDT,123.0,2024-12-18 14:54:00,474.0,1.0,7.51,7.51,0.559,3.36,0.55,4.225,0.0,42.87,4.4,62.1,delivered,customer_not_home,90.93,check,fort-collins,downtown,residential,standard,delivered,2024-11-06 15:00:00,2024-11-06 15:00:00,2.0,0.0,351.0,Other,Other,Other,Other,Fort-Collins,Downtown,leave_at_door,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,downtown,residential,standard,delivered,0.0,7687.5,283.8474697197142,0.6053542918620024,1.5798571264971282,1.5798571264971282,0.5207984028854523,1.1902808921397268,0.4790149859432842,0.4886935383571711,0.0,24.492108740346037,1.1393370341761297,62.1,4225.06245,1.875417088358097,0.0,216.48237376266275
S-00899,R-119,D-024,V-036,Boulder,Downtown,side_entrance,residential,same_day,0,wind,2024-11-09 11:00 MDT,2024-11-09 11:00 MDT,57.0,2024-12-19 11:04:00,244.0,5.0,1.83,1.83,2.575,15.43,1.46,0.0,0.0,58.51,9.3,26.4,delivered,customer_not_home,82.0,check,boulder,downtown,residential,same_day,delivered,2024-11-09 11:00:00,2024-11-09 11:00:00,5.0,1.0,187.0,Other,Other,Other,Other,Boulder,Downtown,side_entrance,residential,same_day,wind,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,residential,same_day,delivered,0.0,1681.5,155.92768835092565,1.2791016451735329,0.8935974453189686,0.8935974453189686,2.0563676647148665,1.8939135204034996,1.083554811485177,0.0,0.0,31.60352495826934,1.376823047150244,26.4,3444.0,4.46194756940847,1.0,122.62588106613993
S-00900,R-133,D-005,V-025,Fort-Collins,Industrial,call_on_arrival,residential,standard,0,rain,2025-12-09 15:05 MDT,2025-12-09 15:05 MDT,97.0,2024-12-20 15:18:00,498.0,1.0,5.26,5.26,5.453,4.57,2.69,0.0,0.0,39.89,10.9,47.0,delivered,customer_not_home,79.63,check,fort-collins,industrial,residential,standard,delivered,2025-12-09 15:05:00,2025-12-09 15:05:00,1.0,0.0,401.0,Other,Other,Other,Other,Fort-Collins,Industrial,call_on_arrival,residential,standard,rain,Other,Other,Other,delivered,customer_not_home,check,fort-collins,industrial,residential,standard,delivered,0.0,4801.5,296.77344082549035,0.6053542918620024,1.4106558276454728,1.4106558276454728,3.8405126125390736,1.3420998488873719,1.714543639855078,-0.0,0.0,23.083450774439203,1.4202289643475516,47.0,3250.0984499999995,0.962295536748461,0.0,244.1117404733862
S-00901,R-118,D-029,V-036,Denver-West,Suburban,call_on_arrival,residential,standard,1,clear,2025-04-15 10:35 MDT,2025-04-15 10:35 MDT,120.0,2024-12-21 10:30:00,210.0,2.0,4.96,4.96,1.188,10.52,0.93,0.0,0.0,35.7,18.1,49.1,delivered,customer_not_home,73.71,check,denver-west,suburban,residential,standard,delivered,2025-04-15 10:35:00,2025-04-15 10:35:00,1.0,0.0,90.0,Other,Other,Other,Other,Denver-West,Suburban,call_on_arrival,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-west,suburban,residential,standard,delivered,1.0,7320.0,136.1702891584324,0.8890149625568643,1.3821194952115523,1.3821194952115523,1.0427832746469112,1.7321428450586214,0.7520928178120305,-0.0,0.0,21.067362330267095,1.5423712380437244,49.1,2790.2920499999996,0.962295536748461,0.0,63.29020513611674
S-00902,R-144,D-053,V-040,Denver-East,Downtown,leave_at_door,residential,Standard,0,rain,2025-10-05 10:20,2025-10-05 10:20,107.0,2024-12-22 10:17:00,197.0,2.0,9.44,9.44,1.293,3.84,0.85,0.0,0.0,36.09,8.9,60.8,delivered,customer_not_home,85.32,check,denver-east,downtown,residential,standard,delivered,2025-10-05 10:20:00,2025-10-05 10:20:00,6.0,1.0,90.0,Other,Other,Other,Other,Denver-East,Downtown,leave_at_door,residential,Other,rain,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,residential,standard,delivered,0.0,5831.5,128.53400523368626,0.8890149625568643,1.684151296752376,1.684151296752376,1.1252163148609091,1.2563876602685924,0.6974863564225507,-0.0,0.0,21.256889548945466,1.3643582738362718,60.8,3725.0711999999994,5.291331975501458,1.0,63.29020513611674
S-00903,R-109,D-040,V-008,Denver-West,Downtown,rear_loading_dock,Residential,standard,0,clear,2025-01-02 11:35 MST,2025-01-02 11:35 MST,117.0,2024-12-23 11:39:00,279.0,1.0,2.28,2.28,1.791,10.41,0.85,0.0,0.0,45.165,18.2,44.3,delivered,customer_not_home,88.48,check,denver-west,downtown,residential,standard,delivered,2025-01-02 11:35:00,2025-01-02 11:35:00,3.0,0.0,162.0,Other,Other,Other,Other,Denver-West,Downtown,Other,Other,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-west,downtown,residential,standard,delivered,0.0,6961.5,175.98120534562395,0.6053542918620024,0.9992487389047405,0.9992487389047405,1.501875398552058,1.727527423343695,0.6974863564225507,-0.0,0.0,25.563918468834125,1.5435645354123615,44.3,4002.8352000000004,2.7580025035383304,0.0,107.71330220897006
S-00904,R-124,D-007,V-026,Fort-Collins,Suburban,package_room_3F,Residential,standard,0,clear,2024/11/27 13:15:00 MST,2024/11/27 13:15:00 MST,116.0,2024-12-24 13:11:00,371.0,3.0,6.83,6.83,2.7,12.94,1.04,4.225,0.0,40.38,25.3,68.7,delivered,customer_not_home,92.04,check,fort-collins,suburban,residential,standard,delivered,2024-11-27 13:15:00,2024-11-27 13:15:00,2.0,0.0,255.0,Other,Other,Other,Other,Fort-Collins,Suburban,Other,Other,standard,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,suburban,residential,standard,delivered,0.0,6844.0,227.5783422827924,1.0641270562537064,1.535496736642091,1.535496736642091,2.1412226665579754,1.82116578693807,0.8250032615233186,0.4928969301952918,0.0,23.316449956235104,1.6286093236458963,68.7,4327.720800000001,1.875417088358097,0.0,162.25932159957858
S-00905,R-136,D-051,V-022,Denver East,Downtown,garage,residential,standard,1,snow,2025-08-05 17:35 MDT,2025-08-05 17:35 MDT,113.0,2024-12-25 17:41:00,641.0,1.0,2.57,2.57,1.522,9.74,1.36,0.0,0.0,44.75,10.3,22.7,delivered,customer_not_home,82.33,check,denver-east,downtown,residential,standard,delivered,2025-08-05 17:35:00,2025-08-05 17:35:00,1.0,0.0,528.0,Other,Other,Other,Other,Other,Downtown,garage,residential,standard,snow,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,residential,standard,delivered,1.0,6497.5,372.6025861744317,0.6053542918620024,1.0578257852281077,1.0578257852281077,1.3011826122985128,1.6981085491149353,1.024559202430816,-0.0,0.0,25.370909666847723,1.4050358826912706,22.7,3471.44445,0.962295536748461,0.0,312.84402727843593
S-00906,R-113,D-024,V-010,Denver-East,Campus,front_desk,Biz,expedited,0,fog,30-Apr-2025 16:45 MST,30-Apr-2025 16:45 MST,69.0,2024-12-26 16:51:00,591.0,4.0,5.21,5.21,2.834,8.41,1.16,0.0,0.0,47.99,20.8,62.1,failed,customer_not_home,53.61,check,denver-east,campus,business,expedited,failed,2025-04-30 16:45:00,2025-04-30 16:45:00,2.0,0.0,522.0,Other,Other,Other,Other,Denver-East,Campus,front_desk,Other,expedited,fog,Other,Other,Other,failed,customer_not_home,check,denver-east,campus,business,expedited,failed,0.0,2449.5,346.30265775154874,1.1867360977981165,1.406024707067201,1.406024707067201,2.231237699214282,1.631951237603691,0.9018997328990817,0.0,0.0,26.868747025802694,1.5716470631218806,62.1,1490.62605,1.875417088358097,0.0,309.6373671266949
S-00907,R-126,D-039,V-033,Denver East,Downtown,leave_at_door,residential,standard,0,clear,02/14/2025 10:05 AM,02/14/2025 10:05 AM,133.0,2024-12-27 10:10:00,190.0,3.0,7.29,7.29,3.087,14.78,1.29,4.225,0.0,43.33,9.8,78.1,delivered,customer_not_home,84.8,check,denver-east,downtown,residential,standard,delivered,2025-02-14 10:05:00,2025-02-14 10:05:00,4.0,0.0,57.0,Other,Other,Other,Other,Other,Downtown,leave_at_door,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,residential,standard,delivered,0.0,8977.5,124.40154523918456,1.0641270562537064,1.5660247524203517,1.5660247524203517,2.3986642480341627,1.8763766311056196,0.9823642973807952,0.48364992528015854,0.0,24.707818893073043,1.3914193805498154,78.1,3680.3199999999997,3.618555125115471,0.0,41.82697521162668
S-00908,R-103,D-033,V-003,Denver-East,Campus,mailroom,residential,standard,1,fog,2025-07-17 10:55 MST,2025-07-17 10:55 MST,109.0,2024-12-28 11:05:00,245.0,1.0,2.5,2.5,1.111,28.87,0.67,0.0,118.12,45.165,7.4,74.4,failed,address_issue,49.51,check,denver-east,campus,residential,standard,failed,2025-07-17 10:55:00,2025-07-17 10:55:00,3.0,0.0,136.0,Other,Other,Other,Other,Denver-East,Campus,mailroom,residential,standard,fog,Other,Other,Other,failed,address_issue,check,denver-east,campus,residential,standard,failed,1.0,6049.5,156.50444801921188,0.6053542918620024,1.0442672425242396,1.0442672425242396,0.9815766334650121,2.130215460427991,0.5692099476746609,0.0,118.12,25.563918468834125,1.3099344406576456,74.4,1275.13005,2.7580025035383304,0.0,91.95809320945297
S-00909,R-146,D-003,V-009,Denver-East,Downtown,call_on_arrival,residential,standard,0,clear,2025/02/01 12:00:00 MDT,2025/02/01 12:00:00 MDT,113.0,2024-12-29 11:56:00,296.0,1.0,3.48,3.48,2.553,22.33,0.99,4.225,0.0,34.46,7.2,78.7,delivered,customer_not_home,90.52,check,denver-east,downtown,residential,standard,delivered,2025-02-01 12:00:00,2025-02-01 12:00:00,5.0,1.0,183.0,Other,Other,Other,Other,Denver-East,Downtown,call_on_arrival,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,residential,standard,delivered,0.0,6497.5,185.62929327936772,0.6053542918620024,1.207665791459707,1.207665791459707,2.041341725033317,2.037633736473085,0.7921623145928041,0.49163220529882234,0.0,20.462058377969804,1.3015697042304217,78.7,4187.455199999999,4.46194756940847,1.0,120.25390874153474
S-00910,R-134,D-022,V-031,Dnvr-East,Suburban,call_on_arrival,business,Standard,0,rain,2025-09-24 12:15 MDT,2025-09-24 12:15 MDT,132.0,2024-12-30 12:21:00,321.0,1.0,3.17,3.17,2.234,2.6,1.26,0.0,0.0,42.64,8.2,77.1,Delivered,customer_not_home,88.86,check,denver-east,suburban,business,standard,delivered,2025-09-24 12:15:00,2025-09-24 12:15:00,2.0,0.0,189.0,Other,Other,Other,Other,Other,Suburban,call_on_arrival,business,Other,rain,Other,Other,Other,Other,customer_not_home,check,denver-east,suburban,business,standard,delivered,0.0,8844.0,199.71851285499002,0.6053542918620024,1.161442817811871,1.161442817811871,1.8202060877221151,1.1382307480670901,0.9640438769910822,-0.0,0.0,24.384084202149698,1.340619526604213,77.1,4036.9098,1.875417088358097,0.0,123.8099692251288
S-00911,R-139,D-030,V-010,Denver-East,Industrial,front_desk,business ,standard,1,clear,16-Apr-2025 19:30 MDT,16-Apr-2025 19:30 MDT,124.0,2024-12-31 19:35:00,755.0,4.0,15.103750000000002,15.103750000000002,8.204,29.35625,2.71,0.0,0.0,51.26,9.8,43.1,delivered,customer_not_home,92.39,check,denver-east,industrial,business,standard,delivered,2025-04-16 19:30:00,2025-04-16 19:30:00,2.0,0.0,631.0,Other,Other,Other,Other,Denver-East,Industrial,front_desk,Other,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,industrial,business,standard,delivered,1.0,7812.0,431.82828448242736,1.1867360977981165,2.060706889119062,2.060706889119062,5.327365507937938,2.185491958733985,1.7236660473641159,-0.0,0.0,28.36048611949375,1.3914193805498154,43.1,4360.34605,1.875417088358097,0.0,367.3595054137261
S-00912,R-109,D-058,V-033,Denver-West,Downtown,garage,Residential,standard,1,rain,05/25/2025 02:55 PM MST,05/25/2025 02:55 PM MST,137.0,2025-01-01 14:59:00,479.0,1.0,1.72,1.72,1.386,10.3,0.86,1.32,0.0,37.66,9.8,70.7,DELIVERED,customer_not_home,90.65,check,denver-west,downtown,residential,standard,delivered,2025-05-25 02:55:00,2025-05-25 02:55:00,6.0,1.0,342.0,Other,Other,Other,Other,Denver-West,Downtown,garage,Other,standard,rain,Other,Other,Other,Other,customer_not_home,check,denver-west,downtown,residential,standard,delivered,1.0,9521.5,286.54566193533344,0.6053542918620024,0.8644073284741877,0.8644073284741877,1.1972867571593326,1.7228537916726367,0.7043886615883215,0.4071046373365042,0.0,22.015880481557055,1.3914193805498154,70.7,4199.361250000001,5.291331975501458,1.0,211.46878897668188
S-00913,R-121,D-021,V-040,Boulder,Suburban,call_on_arrival,Biz,standard,0,clear,2025-02-27 11:20 MDT,2025-02-27 11:20 MDT,114.0,2025-01-02 11:10:00,250.0,2.0,8.88,8.88,2.502,14.85,1.14,0.0,0.0,42.25,3.1,72.5,delivered,customer_not_home,86.26,check,boulder,suburban,business,standard,delivered,2025-02-27 11:20:00,2025-02-27 11:20:00,3.0,0.0,136.0,Other,Other,Other,Other,Boulder,Suburban,call_on_arrival,Other,standard,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,suburban,business,standard,delivered,0.0,6612.0,159.3847509804015,0.8890149625568643,1.656647627414249,1.656647627414249,2.0064010296024395,1.87830997514985,0.8892649314086657,0.0,0.0,24.20065140159501,1.0264754257495845,72.5,3806.6538000000005,2.7580025035383304,0.0,91.95809320945297
S-00914,R-140,D-011,V-026,Denver-West,Suburban,mailroom,residential,same_day,0,wind,2025-09-03 12:30 MST,2025-09-03 12:30 MST,30.0,2025-01-03 12:29:00,329.0,3.0,1.98,1.98,2.695,8.54,1.13,4.225,0.0,38.04,23.4,85.4,delivered ,customer_not_home,94.69,check,denver-west,suburban,residential,same_day,delivered,2025-09-03 12:30:00,2025-09-03 12:30:00,2.0,0.0,299.0,Other,Other,Other,Other,Denver-West,Suburban,mailroom,residential,same_day,wind,Other,Other,Other,Other,customer_not_home,check,denver-west,suburban,residential,same_day,delivered,0.0,480.0,204.20358492177238,1.0641270562537064,0.9311073172884108,0.9311073172884108,2.137845149411661,1.6389400044731257,0.882920953624112,0.4928969301952918,0.0,22.198650858487596,1.595111834910542,85.4,4577.78805,1.875417088358097,0.0,187.32607908411958
S-00915,R-138,D-048,V-020,Fort Collins,Rural,front_desk,residential,expedited,0,clear,2025-09-26 10:35,2025-09-26 10:35,65.0,2025-01-04 10:31:00,211.0,2.0,3.75,3.75,5.196,15.97,-0.48,0.0,0.0,42.1,14.1,62.1,delivered,customer_not_home,99.63,check,fort-collins,rural,residential,expedited,delivered,2025-09-26 10:35:00,2025-09-26 10:35:00,4.0,0.0,146.0,Other,Other,Other,Other,Other,Rural,front_desk,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,rural,residential,expedited,delivered,0.0,2177.5,136.75571111563949,0.8890149625568643,1.244659324885828,1.244659324885828,3.6927253790891728,1.9078104521904626,-0.06566722415965076,0.0,0.0,24.130012352848244,1.485314987345021,62.1,5062.69845,3.618555125115471,0.0,98.05038984468158
S-00916,R-154,D-022,V-033,Fort-Collins,Campus,call_on_arrival,residential,expedite,0,fog,2024/12/26 16:10:00,2024/12/26 16:10:00,66.0,2025-01-05 16:20:00,560.0,1.0,2.66,2.66,3.923,3.76,1.49,0.0,0.0,41.2,11.1,69.8,failed,package_damaged,55.72,check,fort-collins,campus,residential,expedited,failed,2024-12-26 16:10:00,2024-12-26 16:10:00,3.0,0.0,494.0,Other,Other,Other,Other,Fort-Collins,Campus,call_on_arrival,residential,Other,fog,Other,Other,Other,failed,package_damaged,check,fort-collins,campus,residential,expedited,failed,0.0,2244.0,329.88589509057255,0.6053542918620024,1.074758837764628,1.074758837764628,2.9311912069377417,1.2459766851562553,1.1009720253730888,0.0,0.0,23.705137882401008,1.425040425423931,69.8,1608.0792,2.7580025035383304,0.0,294.6235100258732
S-00917,R-132,D-033,V-035,Boulder,Suburban,building_super,residential,standard,0,rain,11/06/2025 01:05 PM MST,11/06/2025 01:05 PM MST,107.0,2025-01-06 13:13:00,373.0,2.0,2.44,2.44,3.527,8.38,0.76,0.0,0.0,39.65,18.6,84.5,delivered,customer_not_home,89.99,check,boulder,suburban,residential,standard,delivered,2025-11-06 01:05:00,2025-11-06 01:05:00,3.0,0.0,266.0,Other,Other,Other,Other,Boulder,Suburban,Other,residential,standard,rain,Other,Other,Other,delivered,customer_not_home,check,boulder,suburban,residential,standard,delivered,0.0,5831.5,228.68460727593126,0.8890149625568643,1.032361976331835,1.032361976331835,2.6826352116818835,1.6303206055066457,0.6343325712746539,-0.0,0.0,22.969125237457668,1.5482460485473744,84.5,4139.09005,2.7580025035383304,0.0,168.5637982193831
S-00918,R-120,D-046,V-037,Denver-East,Suburban,side_entrance,residential,expedited,1,clear,02/26/2025 01:20 PM MST,02/26/2025 01:20 PM MST,64.0,2025-01-07 13:04:00,364.0,2.0,5.24,5.24,2.898,10.28,0.98,3.46,0.0,51.34,7.6,28.5,faild,customer_not_home,65.54,check,denver-east,suburban,residential,expedited,failed,2025-02-26 01:20:00,2025-02-26 01:20:00,2.0,0.0,300.0,Other,Other,Other,Other,Denver-East,Suburban,side_entrance,residential,expedited,clear,Other,Other,Other,Other,customer_not_home,check,denver-east,suburban,residential,expedited,failed,1.0,2112.0,223.70170642018445,0.8890149625568643,1.4088091694100668,1.4088091694100668,2.2738959804589527,1.7219976846867147,0.785534900083673,0.4748637615878059,0.0,28.39674293522711,1.3180056605295265,28.5,2213.2858000000006,1.875417088358097,0.0,187.89129655106515
S-00919,R-124,D-031,V-002,Fort-Collins,Downtown,mailroom,residential,standard,0,rain,2025/09/18 09:40:00 MST,2025/09/18 09:40:00 MST,119.0,2025-01-08 09:51:00,171.0,1.0,3.3,3.3,1.389,6.91,0.84,4.225,0.0,43.46,9.8,38.2,failed,customer_not_home,61.28,check,fort-collins,downtown,residential,standard,failed,2025-09-18 09:40:00,2025-09-18 09:40:00,3.0,0.0,52.0,Other,Other,Other,Other,Fort-Collins,Downtown,mailroom,residential,standard,rain,Other,Other,Other,failed,customer_not_home,check,fort-collins,downtown,residential,standard,failed,0.0,7199.5,113.1065053197683,0.6053542918620024,1.1813534432133717,1.1813534432133717,1.199597428893593,1.5409710345253895,0.690561628919346,0.48660670039992393,0.0,24.768699164145033,1.3914193805498154,38.2,1938.8992,2.7580025035383304,0.0,38.48073686402314
S-00920,R-127,D-022,V-008,Denver-West,Industrial,rear_loading_dock,Biz,expedited,0,wind,12/29/2024 09:45 AM,12/29/2024 09:45 AM,89.0,2025-01-09 09:50:00,170.0,1.0,2.48,2.48,8.229,6.79,2.68,0.0,0.0,45.165,21.1,65.8,rescheduled,customer_not_home,71.9,check,denver-west,industrial,business,expedited,rescheduled,2024-12-29 09:45:00,2024-12-29 09:45:00,6.0,1.0,81.0,Other,Other,Other,Other,Denver-West,Industrial,Other,Other,expedited,wind,Other,Other,Other,rescheduled,customer_not_home,check,denver-west,industrial,business,expedited,rescheduled,0.0,4049.5,112.50868089417585,0.6053542918620024,1.040328489791634,1.040328489791634,5.340205662524565,1.532732246366785,1.7099713091675297,-0.0,0.0,25.563918468834125,1.574564370188483,65.8,2656.7050000000004,5.291331975501458,1.0,57.52834826677707
S-00921,R-151,D-038,V-020,Denver-East,Downtown,call_on_arrival,residential,standard,0,clear,2025/05/26 07:00:00,2025/05/26 07:00:00,116.0,2025-01-10 07:10:00,10.0,2.0,3.73,3.73,3.342,8.74,1.32,0.0,118.12,45.09,8.9,67.3,failed,address_issue,61.25,check,denver-east,downtown,residential,standard,failed,2025-05-26 07:00:00,2025-05-26 07:00:00,0.0,0.0,0.0,Other,Other,Other,Other,Denver-East,Downtown,call_on_arrival,residential,standard,clear,Other,Other,Other,failed,address_issue,check,denver-east,downtown,residential,standard,failed,0.0,6844.0,8.505253182404998,0.8890149625568643,1.2420137557532847,1.2420137557532847,2.56429547049352,1.6494536454305817,1.0005412736248234,0.0,118.12,25.529063156573166,1.3643582738362718,67.3,1937.03125,0.0,0.0,0.0
S-00922,R-139,D-058,V-002,Boulder ,Downtown,mailroom,Business,same_day,0,clear,2025/07/07 10:50:00 MST,2025/07/07 10:50:00 MST,53.0,2025-01-11 10:46:00,226.0,2.0,12.65,12.65,2.8,10.19,0.99,0.0,0.0,41.66,4.9,35.1,delivered,customer_not_home,91.03,check,boulder,downtown,business,same_day,delivered,2025-07-07 10:50:00,2025-07-07 10:50:00,0.0,0.0,173.0,Other,Other,Other,Other,Other,Downtown,mailroom,Other,same_day,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,business,same_day,delivered,0.0,1457.5,145.50468470799953,0.8890149625568643,1.8115986124715822,1.8115986124715822,2.208488672064529,1.718120638437666,0.7921623145928041,-0.0,0.0,23.922519960318787,1.1766130304073816,35.1,4234.26045,0.0,0.0,114.30111395957849
S-00923,R-142,D-031,V-017,Boulder ,Downtown,side_entrance,residential,expedited,0,clear,03/05/2025 01:35 PM ,03/05/2025 01:35 PM ,69.0,2025-01-12 13:35:00,395.0,1.0,6.95,6.95,0.769,11.89,0.76,0.0,0.0,56.01,15.8,73.0,delivered,customer_not_home,93.73,check,boulder,downtown,residential,expedited,delivered,2025-03-05 01:35:00,2025-03-05 01:35:00,2.0,0.0,326.0,Other,Other,Other,Other,Other,Downtown,side_entrance,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,residential,expedited,delivered,0.0,2449.5,240.81523037153642,0.6053542918620024,1.543681265000915,1.543681265000915,0.7010943044729805,1.7852195758085865,0.6343325712746539,-0.0,0.0,30.49467212430482,1.5120499635257334,73.0,4486.38645,1.875417088358097,0.0,202.5229712842846
S-00924,R-137,D-051,V-038,Denver-East,Rural,front_desk,Biz,standard,0,rain,2024-11-11 17:55 MDT,2024-11-11 17:55 MDT,114.0,2025-01-13 17:57:00,657.0,4.0,2.52,2.52,4.811,11.63,1.88,0.0,0.0,34.06,25.3,66.3,DELIVERED,customer_not_home,79.21,check,denver-east,rural,business,standard,delivered,2024-11-11 17:55:00,2024-11-11 17:55:00,0.0,0.0,543.0,Other,Other,Other,Other,Denver-East,Rural,front_desk,Other,standard,rain,Other,Other,Other,Other,customer_not_home,check,denver-east,rural,business,standard,delivered,0.0,6612.0,380.9745983860111,1.1867360977981165,1.04817684409885,1.04817684409885,3.467836277803143,1.7757268718634245,1.3167789096181763,-0.0,0.0,20.265901252494793,1.77131393174903,66.3,3216.3220499999993,0.0,0.0,320.8448720130541
S-00925,R-138,D-015,V-004,Denver-West,Suburban,garage,residential,standard,0,wind,2025-06-14 16:10,2025-06-14 16:10,124.0,07/32/2025 10:10 PM,554.0,1.0,5.7,5.7,3.752,2.95,1.83,0.0,0.0,41.92,24.9,84.2,rescheduled,customer_not_home,48.43,check,denver-west,suburban,residential,standard,rescheduled,2025-06-14 16:10:00,2025-06-14 16:10:00,5.0,1.0,430.0,Other,Other,Other,Other,Denver-West,Suburban,garage,residential,standard,wind,Other,Other,Other,rescheduled,customer_not_home,check,denver-west,suburban,residential,standard,rescheduled,0.0,7812.0,326.69811715256395,0.6053542918620024,1.4494400207563989,1.4494400207563989,2.8246252138950334,1.1382307480670901,1.290134158679143,-0.0,0.0,24.045180550797287,1.6070112540540704,84.2,1221.16245,4.46194756940847,1.0,259.97696238642743
S-00926,R-134,D-031,V-011,Denver-West,Downtown,leave_at_door,residential,same_day,1,wind,2025/08/05 13:55:00,2025/08/05 13:55:00,54.0,2025-01-15 13:57:00,417.0,2.0,3.93,3.93,4.391,23.66,1.54,0.0,0.0,56.95,9.6,52.6,failed,dog_on_premises,63.59,check,denver-west,downtown,residential,same_day,failed,2025-08-05 13:55:00,2025-08-05 13:55:00,1.0,0.0,363.0,Other,Other,Other,Other,Denver-West,Downtown,leave_at_door,residential,same_day,wind,Other,Other,Other,failed,Other,check,denver-west,downtown,residential,same_day,failed,1.0,1512.0,252.87861172634734,0.8890149625568643,1.267835853128454,1.267835853128454,3.2173353602193613,2.0590065131533843,1.129723099676418,-0.0,0.0,30.912719655668113,1.3857048831660488,52.6,2085.4340500000003,0.962295536748461,0.0,223.14729743303315
S-00927,R-150,D-041,V-040,Denver-East,Downtown,side_entrance,res,same_day,0,wind,2025-05-03 09:50 MDT,2025-05-03 09:50 MDT,58.0,2025-01-16 09:46:00,166.0,4.0,15.103750000000002,15.103750000000002,2.46,10.41,1.09,0.0,0.0,55.02,7.3,72.0,delivered,customer_not_home,85.88,check,denver-east,downtown,residential,same_day,delivered,2025-05-03 09:50:00,2025-05-03 09:50:00,5.0,1.0,108.0,Other,Other,Other,Other,Denver-East,Downtown,side_entrance,Other,same_day,wind,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,residential,same_day,delivered,0.0,1740.0,110.11386332280252,1.1867360977981165,1.9893226264452346,1.9893226264452346,1.9775115904443323,1.727527423343695,0.8573647251876968,0.0,0.0,30.052894433355497,1.3057898654993767,72.0,3773.5671999999995,4.46194756940847,1.0,74.64912835043243
S-00928,R-110,D-054,V-025,Boulder,Suburban,locker_pickup,residential,expedited,0,clear,2024-11-24 09:50 MDT,2024-11-24 09:50 MDT,59.0,2025-01-17 09:54:00,174.0,2.0,7.44,7.44,2.432,12.3,1.52,4.225,0.0,33.83,5.2,76.6,delivered,customer_not_home,89.22,check,boulder,suburban,residential,expedited,delivered,2024-11-24 09:50:00,2024-11-24 09:50:00,6.0,1.0,115.0,Other,Other,Other,Other,Boulder,Suburban,Other,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,suburban,residential,expedited,delivered,0.0,1799.5,114.89790256465513,0.8890149625568643,1.5755068174319562,1.5755068174319562,1.9581935124411387,1.7996939484332455,1.118263781752026,0.49540377386935136,0.0,20.15290838889475,1.196780671097501,76.6,4069.3242,5.291331975501458,1.0,79.01419115402834
